run_id,timestamp_utc,experiment,dbms,sf,query_id,threads,iteration,wall_seconds,queries_submitted,queries_success,queries_error,throughput_qps,cache_before_ok,cache_before_error,cache_after_ok,cache_after_error
ebd32a35-a85b-4c6d-9440-51c8da3b2a2e,2026-06-17T15:27:44.960910+00:00,speedup_concurrency,postgres,10.0,1,8,20,20.069517005002126,8,8,0,0.39861447577468256,True,,True,
ebd32a35-a85b-4c6d-9440-51c8da3b2a2e,2026-06-17T15:27:44.960910+00:00,speedup_concurrency,postgres,10.0,1,16,1,39.83884217101149,16,16,0,0.4016180975169582,True,,True,
ebd32a35-a85b-4c6d-9440-51c8da3b2a2e,2026-06-17T15:27:44.960910+00:00,speedup_concurrency,postgres,10.0,1,16,2,39.609973573999014,16,16,0,0.4039386688837077,True,,True,
ebd32a35-a85b-4c6d-9440-51c8da3b2a2e,2026-06-17T15:27:44.960910+00:00,speedup_concurrency,postgres,10.0,1,16,3,39.78738495300058,16,16,0,0.4021375121511562,True,,True,
ebd32a35-a85b-4c6d-9440-51c8da3b2a2e,2026-06-17T15:27:44.960910+00:00,speedup_concurrency,postgres,10.0,1,16,4,39.62700315203983,16,16,0,0.4037650775308853,True,,True,
ebd32a35-a85b-4c6d-9440-51c8da3b2a2e,2026-06-17T15:27:44.960910+00:00,speedup_concurrency,postgres,10.0,1,16,5,39.65467399399495,16,16,0,0.4034833321898684,True,,True,
ebd32a35-a85b-4c6d-9440-51c8da3b2a2e,2026-06-17T15:27:44.960910+00:00,speedup_concurrency,postgres,10.0,1,16,6,39.53686025697971,16,16,0,0.4046856502009517,True,,True,
ebd32a35-a85b-4c6d-9440-51c8da3b2a2e,2026-06-17T15:27:44.960910+00:00,speedup_concurrency,postgres,10.0,1,16,7,39.740678787988145,16,16,0,0.4026101336959573,True,,True,
ebd32a35-a85b-4c6d-9440-51c8da3b2a2e,2026-06-17T15:27:44.960910+00:00,speedup_concurrency,postgres,10.0,1,16,8,39.75856330804527,16,16,0,0.40242902833368605,True,,True,
ebd32a35-a85b-4c6d-9440-51c8da3b2a2e,2026-06-17T15:27:44.960910+00:00,speedup_concurrency,postgres,10.0,1,16,9,39.74957522196928,16,16,0,0.402520024695935,True,,True,
ebd32a35-a85b-4c6d-9440-51c8da3b2a2e,2026-06-17T15:27:44.960910+00:00,speedup_concurrency,postgres,10.0,1,16,10,39.60805006598821,16,16,0,0.4039582855844586,True,,True,
ebd32a35-a85b-4c6d-9440-51c8da3b2a2e,2026-06-17T15:27:44.960910+00:00,speedup_concurrency,postgres,10.0,1,16,11,39.72080501698656,16,16,0,0.4028115742658694,True,,True,
ebd32a35-a85b-4c6d-9440-51c8da3b2a2e,2026-06-17T15:27:44.960910+00:00,speedup_concurrency,postgres,10.0,1,16,12,39.52629047597293,16,16,0,0.40479386776064935,True,,True,
ebd32a35-a85b-4c6d-9440-51c8da3b2a2e,2026-06-17T15:27:44.960910+00:00,speedup_concurrency,postgres,10.0,1,16,13,39.722921339969616,16,16,0,0.40279011362391,True,,True,
ebd32a35-a85b-4c6d-9440-51c8da3b2a2e,2026-06-17T15:27:44.960910+00:00,speedup_concurrency,postgres,10.0,1,16,14,39.7300557270064,16,16,0,0.4027177839854889,True,,True,
ebd32a35-a85b-4c6d-9440-51c8da3b2a2e,2026-06-17T15:27:44.960910+00:00,speedup_concurrency,postgres,10.0,1,16,15,39.67057100700913,16,16,0,0.40332164609309673,True,,True,
ebd32a35-a85b-4c6d-9440-51c8da3b2a2e,2026-06-17T15:27:44.960910+00:00,speedup_concurrency,postgres,10.0,1,16,16,39.69063588400604,16,16,0,0.40311775419167445,True,,True,
ebd32a35-a85b-4c6d-9440-51c8da3b2a2e,2026-06-17T15:27:44.960910+00:00,speedup_concurrency,postgres,10.0,1,16,17,39.62005082395626,16,16,0,0.4038359282044535,True,,True,
ebd32a35-a85b-4c6d-9440-51c8da3b2a2e,2026-06-17T15:27:44.960910+00:00,speedup_concurrency,postgres,10.0,1,16,18,39.741076136007905,16,16,0,0.40260610823024484,True,,True,
ebd32a35-a85b-4c6d-9440-51c8da3b2a2e,2026-06-17T15:27:44.960910+00:00,speedup_concurrency,postgres,10.0,1,16,19,39.651298221957404,16,16,0,0.40351768334131866,True,,True,
ebd32a35-a85b-4c6d-9440-51c8da3b2a2e,2026-06-17T15:27:44.960910+00:00,speedup_concurrency,postgres,10.0,1,16,20,39.6388251259923,16,16,0,0.4036446577098055,True,,True,
ebd32a35-a85b-4c6d-9440-51c8da3b2a2e,2026-06-17T15:27:44.960910+00:00,speedup_concurrency,postgres,10.0,2,1,1,0.3371092359884642,1,1,0,2.9663975152381163,True,,True,
ebd32a35-a85b-4c6d-9440-51c8da3b2a2e,2026-06-17T15:27:44.960910+00:00,speedup_concurrency,postgres,10.0,2,1,2,0.30143027199665084,1,1,0,3.317516828605426,True,,True,
ebd32a35-a85b-4c6d-9440-51c8da3b2a2e,2026-06-17T15:27:44.960910+00:00,speedup_concurrency,postgres,10.0,2,1,3,0.29281260701827705,1,1,0,3.415153501015689,True,,True,
ebd32a35-a85b-4c6d-9440-51c8da3b2a2e,2026-06-17T15:27:44.960910+00:00,speedup_concurrency,postgres,10.0,2,1,4,0.2915655330289155,1,1,0,3.4297606771676494,True,,True,
ebd32a35-a85b-4c6d-9440-51c8da3b2a2e,2026-06-17T15:27:44.960910+00:00,speedup_concurrency,postgres,10.0,2,1,5,0.29680772201390937,1,1,0,3.3691845792109705,True,,True,
ebd32a35-a85b-4c6d-9440-51c8da3b2a2e,2026-06-17T15:27:44.960910+00:00,speedup_concurrency,postgres,10.0,2,1,6,0.2911176469642669,1,1,0,3.4350373824048686,True,,True,
ebd32a35-a85b-4c6d-9440-51c8da3b2a2e,2026-06-17T15:27:44.960910+00:00,speedup_concurrency,postgres,10.0,2,1,7,0.2934038699604571,1,1,0,3.408271336485006,True,,True,
ebd32a35-a85b-4c6d-9440-51c8da3b2a2e,2026-06-17T15:27:44.960910+00:00,speedup_concurrency,postgres,10.0,2,1,8,0.2916970060323365,1,1,0,3.428214823326447,True,,True,
ebd32a35-a85b-4c6d-9440-51c8da3b2a2e,2026-06-17T15:27:44.960910+00:00,speedup_concurrency,postgres,10.0,2,1,9,0.2990008099586703,1,1,0,3.3444725455366697,True,,True,
ebd32a35-a85b-4c6d-9440-51c8da3b2a2e,2026-06-17T15:27:44.960910+00:00,speedup_concurrency,postgres,10.0,2,1,10,0.2968003149726428,1,1,0,3.369268661632565,True,,True,
ebd32a35-a85b-4c6d-9440-51c8da3b2a2e,2026-06-17T15:27:44.960910+00:00,speedup_concurrency,postgres,10.0,2,1,11,0.2956643460202031,1,1,0,3.382213694212791,True,,True,
ebd32a35-a85b-4c6d-9440-51c8da3b2a2e,2026-06-17T15:27:44.960910+00:00,speedup_concurrency,postgres,10.0,2,1,12,0.2961979710380547,1,1,0,3.3761203579329138,True,,True,
ebd32a35-a85b-4c6d-9440-51c8da3b2a2e,2026-06-17T15:27:44.960910+00:00,speedup_concurrency,postgres,10.0,2,1,13,0.296086443006061,1,1,0,3.3773920543181695,True,,True,
ebd32a35-a85b-4c6d-9440-51c8da3b2a2e,2026-06-17T15:27:44.960910+00:00,speedup_concurrency,postgres,10.0,2,1,14,0.29180132201872766,1,1,0,3.426989271610704,True,,True,
ebd32a35-a85b-4c6d-9440-51c8da3b2a2e,2026-06-17T15:27:44.960910+00:00,speedup_concurrency,postgres,10.0,2,1,15,0.3127907579764724,1,1,0,3.197025405959144,True,,True,
ebd32a35-a85b-4c6d-9440-51c8da3b2a2e,2026-06-17T15:27:44.960910+00:00,speedup_concurrency,postgres,10.0,2,1,16,0.30161348899127916,1,1,0,3.315501582321187,True,,True,
ebd32a35-a85b-4c6d-9440-51c8da3b2a2e,2026-06-17T15:27:44.960910+00:00,speedup_concurrency,postgres,10.0,2,1,17,0.291666281002108,1,1,0,3.4285759621036638,True,,True,
ebd32a35-a85b-4c6d-9440-51c8da3b2a2e,2026-06-17T15:27:44.960910+00:00,speedup_concurrency,postgres,10.0,2,1,18,0.3003205700078979,1,1,0,3.329775246409867,True,,True,
ebd32a35-a85b-4c6d-9440-51c8da3b2a2e,2026-06-17T15:27:44.960910+00:00,speedup_concurrency,postgres,10.0,2,1,19,0.2975394559907727,1,1,0,3.360898798010211,True,,True,
ebd32a35-a85b-4c6d-9440-51c8da3b2a2e,2026-06-17T15:27:44.960910+00:00,speedup_concurrency,postgres,10.0,2,1,20,0.29114959499565884,1,1,0,3.4346604535545047,True,,True,
ebd32a35-a85b-4c6d-9440-51c8da3b2a2e,2026-06-17T15:27:44.960910+00:00,speedup_concurrency,postgres,10.0,2,4,1,0.5668767860042863,4,4,0,7.056207096068589,True,,True,
ebd32a35-a85b-4c6d-9440-51c8da3b2a2e,2026-06-17T15:27:44.960910+00:00,speedup_concurrency,postgres,10.0,2,4,2,0.5707715699682012,4,4,0,7.00805753205761,True,,True,
ebd32a35-a85b-4c6d-9440-51c8da3b2a2e,2026-06-17T15:27:44.960910+00:00,speedup_concurrency,postgres,10.0,2,4,3,0.556033032014966,4,4,0,7.193817218924392,True,,True,
ebd32a35-a85b-4c6d-9440-51c8da3b2a2e,2026-06-17T15:27:44.960910+00:00,speedup_concurrency,postgres,10.0,2,4,4,0.563616233994253,4,4,0,7.0970276559507095,True,,True,
ebd32a35-a85b-4c6d-9440-51c8da3b2a2e,2026-06-17T15:27:44.960910+00:00,speedup_concurrency,postgres,10.0,2,4,5,0.5476490040309727,4,4,0,7.303948278108759,True,,True,
ebd32a35-a85b-4c6d-9440-51c8da3b2a2e,2026-06-17T15:27:44.960910+00:00,speedup_concurrency,postgres,10.0,2,4,6,0.5666933340253308,4,4,0,7.058491356493003,True,,True,
ebd32a35-a85b-4c6d-9440-51c8da3b2a2e,2026-06-17T15:27:44.960910+00:00,speedup_concurrency,postgres,10.0,2,4,7,0.5602873440366238,4,4,0,7.1391939200014045,True,,True,
