run_id,timestamp_utc,experiment,dbms,sf,query_id,threads,iteration,worker_id,success,elapsed_seconds,row_count,error
0b443bff-e556-4f29-87c8-1ab117d55149,2026-06-13T01:23:35.376600+00:00,speedup_concurrency,postgres,1.0,1,16,1,11,True,38.58432853099657,4,
0b443bff-e556-4f29-87c8-1ab117d55149,2026-06-13T01:23:35.376600+00:00,speedup_concurrency,postgres,1.0,1,16,1,10,True,38.61297014199954,4,
0b443bff-e556-4f29-87c8-1ab117d55149,2026-06-13T01:23:35.376600+00:00,speedup_concurrency,postgres,1.0,1,16,1,6,True,38.64922402900265,4,
0b443bff-e556-4f29-87c8-1ab117d55149,2026-06-13T01:23:35.376600+00:00,speedup_concurrency,postgres,1.0,1,16,1,8,True,38.70636375599861,4,
0b443bff-e556-4f29-87c8-1ab117d55149,2026-06-13T01:23:35.376600+00:00,speedup_concurrency,postgres,1.0,1,16,1,2,True,38.77919039700646,4,
0b443bff-e556-4f29-87c8-1ab117d55149,2026-06-13T01:23:35.376600+00:00,speedup_concurrency,postgres,1.0,1,16,1,15,True,38.80445217300439,4,
0b443bff-e556-4f29-87c8-1ab117d55149,2026-06-13T01:23:35.376600+00:00,speedup_concurrency,postgres,1.0,1,16,2,1,True,18.44623787800083,4,
0b443bff-e556-4f29-87c8-1ab117d55149,2026-06-13T01:23:35.376600+00:00,speedup_concurrency,postgres,1.0,1,16,2,4,True,18.47241097699589,4,
0b443bff-e556-4f29-87c8-1ab117d55149,2026-06-13T01:23:35.376600+00:00,speedup_concurrency,postgres,1.0,1,16,2,5,True,18.681313999004487,4,
0b443bff-e556-4f29-87c8-1ab117d55149,2026-06-13T01:23:35.376600+00:00,speedup_concurrency,postgres,1.0,1,16,2,12,True,24.639976026999648,4,
0b443bff-e556-4f29-87c8-1ab117d55149,2026-06-13T01:23:35.376600+00:00,speedup_concurrency,postgres,1.0,1,16,2,9,True,38.123475011001574,4,
